Year,Experiment,Site,Burn Trt,Watershed,Block,Plot,spnum,June,August,Comments
2024,Ghost Fire,Konza,Annual,1D,B,5,59,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,60,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,66,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,70,4,,
2024,Ghost Fire,Konza,Annual,1D,B,5,106,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,300,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,86,,1,
2024,Ghost Fire,Konza,Annual,1D,B,5,90,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,143,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,102,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,111,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,117,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,234,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,42,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,120,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,121,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,125,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,127,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,128,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,130,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,140,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,49,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,2,,35,
2024,Ghost Fire,Konza,Annual,1D,B,6,3,,65,
2024,Ghost Fire,Konza,Annual,1D,B,6,4,,6,
2024,Ghost Fire,Konza,Annual,1D,B,6,5,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,14,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,11,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,12,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,15,,2,
2024,Ghost Fire,Konza,Annual,1D,B,6,17,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,18,,16,
2024,Ghost Fire,Konza,Annual,1D,B,6,21,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,23,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,34,1,,
2024,Ghost Fire,Konza,Annual,1D,B,6,33,2,,
2024,Ghost Fire,Konza,Annual,1D,B,6,165,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,46,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,40,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,56,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,55,1,,
2024,Ghost Fire,Konza,Annual,1D,B,6,58,,1,
2024,Ghost Fire,Konza,Annual,1D,B,6,59,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,60,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,66,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,70,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,106,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,300,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,86,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,90,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,143,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,102,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,111,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,117,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,234,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,42,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,120,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,121,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,125,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,127,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,128,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,130,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,140,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,6,54,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,2,,65,
2024,Ghost Fire,Konza,Annual,1D,C,1,3,,15,
2024,Ghost Fire,Konza,Annual,1D,C,1,4,,9,
2024,Ghost Fire,Konza,Annual,1D,C,1,5,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,14,12,16,
2024,Ghost Fire,Konza,Annual,1D,C,1,11,,7,
2024,Ghost Fire,Konza,Annual,1D,C,1,12,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,15,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,17,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,18,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,21,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,23,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,34,5,9,
2024,Ghost Fire,Konza,Annual,1D,C,1,33,3,,
2024,Ghost Fire,Konza,Annual,1D,C,1,165,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,46,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,40,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,56,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,55,2,2,
2024,Ghost Fire,Konza,Annual,1D,C,1,58,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,59,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,60,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,66,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,70,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,106,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,300,1,,
2024,Ghost Fire,Konza,Annual,1D,C,1,86,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,90,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,143,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,102,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,111,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,117,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,234,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,42,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,120,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,121,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,125,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,127,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,128,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,130,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,140,,,
2024,Ghost Fire,Konza,Annual,1D,C,1,147,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,2,,30,
2024,Ghost Fire,Konza,Annual,1D,C,2,3,,15,
2024,Ghost Fire,Konza,Annual,1D,C,2,4,,5,
2024,Ghost Fire,Konza,Annual,1D,C,2,5,1,,
2024,Ghost Fire,Konza,Annual,1D,C,2,14,2,,
2024,Ghost Fire,Konza,Annual,1D,C,2,11,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,12,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,15,,40,
2024,Ghost Fire,Konza,Annual,1D,C,2,17,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,18,,5,
2024,Ghost Fire,Konza,Annual,1D,C,2,21,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,23,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,34,3,6,
2024,Ghost Fire,Konza,Annual,1D,C,2,33,1,,
2024,Ghost Fire,Konza,Annual,1D,C,2,165,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,46,,1,
2024,Ghost Fire,Konza,Annual,1D,C,2,40,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,56,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,55,3,5,
2024,Ghost Fire,Konza,Annual,1D,C,2,58,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,59,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,60,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,66,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,70,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,106,1,1,
2024,Ghost Fire,Konza,Annual,1D,C,2,300,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,86,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,90,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,143,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,102,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,111,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,117,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,234,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,42,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,120,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,121,,12,
2024,Ghost Fire,Konza,Annual,1D,C,2,125,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,127,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,128,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,130,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,140,,,
2024,Ghost Fire,Konza,Annual,1D,C,2,147,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,2,,8,
2024,Ghost Fire,Konza,Annual,1D,C,3,3,,60,
2024,Ghost Fire,Konza,Annual,1D,C,3,4,,5,
2024,Ghost Fire,Konza,Annual,1D,C,3,5,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,14,2,6,
2024,Ghost Fire,Konza,Annual,1D,C,3,11,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,12,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,15,,30,
2024,Ghost Fire,Konza,Annual,1D,C,3,17,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,18,,10,
2024,Ghost Fire,Konza,Annual,1D,C,3,21,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,23,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,34,4,,
2024,Ghost Fire,Konza,Annual,1D,C,3,33,1,,
2024,Ghost Fire,Konza,Annual,1D,C,3,165,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,46,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,40,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,56,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,55,2,,
2024,Ghost Fire,Konza,Annual,1D,C,3,58,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,59,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,60,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,66,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,70,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,106,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,300,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,86,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,90,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,143,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,102,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,111,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,117,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,234,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,42,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,120,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,121,,3,
2024,Ghost Fire,Konza,Annual,1D,C,3,125,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,127,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,128,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,130,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,140,,,
2024,Ghost Fire,Konza,Annual,1D,C,3,147,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,2,,90,
2024,Ghost Fire,Konza,Annual,1D,C,4,3,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,4,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,5,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,14,,1,
2024,Ghost Fire,Konza,Annual,1D,C,4,11,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,12,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,15,,11,
2024,Ghost Fire,Konza,Annual,1D,C,4,17,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,18,,11,
2024,Ghost Fire,Konza,Annual,1D,C,4,21,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,23,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,34,,1,
2024,Ghost Fire,Konza,Annual,1D,C,4,33,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,165,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,46,,1,
2024,Ghost Fire,Konza,Annual,1D,C,4,40,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,56,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,55,1,,
2024,Ghost Fire,Konza,Annual,1D,C,4,58,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,59,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,60,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,66,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,70,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,106,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,300,1,,
2024,Ghost Fire,Konza,Annual,1D,C,4,86,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,90,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,143,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,102,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,111,1,,
2024,Ghost Fire,Konza,Annual,1D,C,4,117,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,234,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,42,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,120,2,7,
2024,Ghost Fire,Konza,Annual,1D,C,4,121,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,125,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,127,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,128,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,130,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,140,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,147,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,54,,,
2024,Ghost Fire,Konza,Annual,1D,C,4,116,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,2,,50,
2024,Ghost Fire,Konza,Annual,1D,C,5,3,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,4,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,5,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,14,2,2,
2024,Ghost Fire,Konza,Annual,1D,C,5,11,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,12,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,15,,50,
2024,Ghost Fire,Konza,Annual,1D,C,5,17,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,18,,15,
2024,Ghost Fire,Konza,Annual,1D,C,5,21,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,23,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,34,,1,
2024,Ghost Fire,Konza,Annual,1D,C,5,33,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,165,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,46,,3,
2024,Ghost Fire,Konza,Annual,1D,C,5,40,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,56,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,55,1,1,
2024,Ghost Fire,Konza,Annual,1D,C,5,58,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,59,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,60,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,66,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,70,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,106,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,300,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,86,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,90,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,143,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,102,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,111,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,117,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,234,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,42,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,120,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,121,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,125,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,127,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,128,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,130,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,140,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,147,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,54,,,
2024,Ghost Fire,Konza,Annual,1D,C,5,116,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,2,,25,
2024,Ghost Fire,Konza,Annual,1D,C,6,3,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,4,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,5,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,14,,1,
2024,Ghost Fire,Konza,Annual,1D,C,6,11,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,12,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,15,,80,
2024,Ghost Fire,Konza,Annual,1D,C,6,17,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,18,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,21,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,23,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,34,2,2,
2024,Ghost Fire,Konza,Annual,1D,C,6,33,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,165,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,46,,2,
2024,Ghost Fire,Konza,Annual,1D,C,6,40,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,56,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,55,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,58,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,59,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,60,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,66,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,70,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,106,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,300,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,86,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,90,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,143,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,102,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,111,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,117,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,234,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,42,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,120,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,121,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,125,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,127,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,128,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,130,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,140,,1,
2024,Ghost Fire,Konza,Annual,1D,C,6,147,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,54,,,
2024,Ghost Fire,Konza,Annual,1D,C,6,116,2,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,2,,65,
2024,Ghost Fire,Konza,Annual,SPB,D,1,3,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,4,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,5,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,14,,1,
2024,Ghost Fire,Konza,Annual,SPB,D,1,11,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,12,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,15,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,17,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,18,,25,
2024,Ghost Fire,Konza,Annual,SPB,D,1,21,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,23,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,34,,1,
2024,Ghost Fire,Konza,Annual,SPB,D,1,33,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,165,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,46,,11,
2024,Ghost Fire,Konza,Annual,SPB,D,1,40,8,30,
2024,Ghost Fire,Konza,Annual,SPB,D,1,56,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,55,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,58,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,59,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,60,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,66,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,70,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,106,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,300,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,86,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,90,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,143,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,102,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,111,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,117,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,234,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,42,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,120,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,121,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,125,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,127,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,128,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,130,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,140,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,147,,,
2024,Ghost Fire,Konza,Annual,SPB,D,1,112,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,2,,100,
2024,Ghost Fire,Konza,Annual,SPB,D,2,3,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,4,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,5,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,14,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,11,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,12,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,15,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,17,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,18,,25,
2024,Ghost Fire,Konza,Annual,SPB,D,2,21,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,23,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,34,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,33,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,165,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,46,,3,
2024,Ghost Fire,Konza,Annual,SPB,D,2,40,3,2,
2024,Ghost Fire,Konza,Annual,SPB,D,2,56,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,55,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,58,,10,
2024,Ghost Fire,Konza,Annual,SPB,D,2,59,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,60,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,66,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,70,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,106,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,300,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,86,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,90,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,143,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,102,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,111,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,117,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,234,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,42,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,120,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,121,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,125,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,127,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,128,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,130,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,140,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,147,,,
2024,Ghost Fire,Konza,Annual,SPB,D,2,112,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,2,,60,
2024,Ghost Fire,Konza,Annual,SPB,D,3,3,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,4,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,5,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,14,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,11,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,12,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,15,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,17,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,18,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,21,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,23,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,34,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,33,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,165,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,46,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,40,35,50,
2024,Ghost Fire,Konza,Annual,SPB,D,3,56,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,55,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,58,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,59,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,60,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,66,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,70,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,106,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,300,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,86,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,90,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,143,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,102,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,111,5,20,
2024,Ghost Fire,Konza,Annual,SPB,D,3,117,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,234,,,
